
---------- Begin Simulation Statistics ----------
simSeconds                                   0.061813                       # Number of seconds simulated (Second)
simTicks                                  61812727000                       # Number of ticks simulated (Tick)
finalTick                                 61812727000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    624.01                       # Real time elapsed on the host (Second)
hostTickRate                                 99057239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     688856                       # Number of bytes of host memory used (Byte)
simInsts                                    104903013                       # Number of instructions simulated (Count)
simOps                                      175649128                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   168111                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     281484                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        123625455                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.178474                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.848555                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       199915123                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    39511                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      194897116                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  33466                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             24305500                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          27204337                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1153                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           123448681                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.578770                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.178776                       # Number of insts issued each cycle (Count)
system.mem_ctrls.requestorReadAvgLat::cpu.inst      9656.53                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorReadAvgLat::cpu.data     35870.06                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls.requestorWriteAvgLat::writebacks   2890331.34                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls.dram.bytesRead::cpu.inst       571136                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::cpu.data     51990528                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesRead::total       52561664                       # Number of bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::cpu.inst       571136                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::total       571136                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks     33069888                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::total     33069888                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu.inst         8924                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu.data       812352                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total          821276                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks       516717                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total         516717                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu.inst        9239780                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu.data      841097465                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total         850337245                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu.inst      9239780                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total       9239780                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks    535001279                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total        535001279                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks    535001279                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.inst       9239780                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.data     841097465                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total       1385338524                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts               804572                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts              518771                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0        50951                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1        49662                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2        49395                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3        47966                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4        50404                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5        49272                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6        48458                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7        48570                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8        49663                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9        48958                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10        52090                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11        52872                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12        54095                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13        52775                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14        49085                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15        50356                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0        33446                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1        32581                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2        32340                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3        31800                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4        32524                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5        32501                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6        32063                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7        32096                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8        32589                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9        32341                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10        32018                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11        32165                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12        32636                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13        32760                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14        32269                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15        32642                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat             14139576750                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat            4022860000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat        29225301750                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                17574.04                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           36324.04                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits              490741                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits             264996                       # Number of row buffer hits during writes (Count)
system.mem_ctrls.dram.readRowHitRate            60.99                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls.dram.writeRowHitRate           51.08                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls.dram.bytesPerActivate::samples       567593                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::mean   149.209677                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::gmean   103.243368                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::stdev   178.763679                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::0-127       363011     63.96%     63.96% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::128-255       107531     18.95%     82.90% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::256-383        43532      7.67%     90.57% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::384-511        20741      3.65%     94.23% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::512-639        10580      1.86%     96.09% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::640-767         7202      1.27%     97.36% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::768-895         4208      0.74%     98.10% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::896-1023         2538      0.45%     98.55% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::1024-1151         8250      1.45%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::total       567593                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesRead              51492608                       # Total bytes read (Byte)
system.mem_ctrls.dram.bytesWritten           33201344                       # Total bytes written (Byte)
system.mem_ctrls.dram.avgRdBW              833.042166                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.avgWrBW              537.127961                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrls.dram.busUtil                   10.70                       # Data bus utilization in percentage (Ratio)
system.mem_ctrls.dram.busUtilRead                6.51                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrls.dram.busUtilWrite               4.20                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrls.dram.pageHitRate               57.11                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED  61812727000                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.dram.rank0.actEnergy      2001234900                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preEnergy      1063662600                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.readEnergy     2818000920                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.writeEnergy    1353812220                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.refreshEnergy 4879012320.000001                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actBackEnergy  26220970710                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preBackEnergy   1655269920                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.totalEnergy   39991963590                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.averagePower   646.985913                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE   4079312750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::REF   2063880000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT  55669534250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.actEnergy      2051471940                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preEnergy      1090352835                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.readEnergy     2926643160                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.writeEnergy    1354172400                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 4879012320.000001                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy  26373469650                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy   1526849760                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy   40201972065                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   650.383408                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE   3743851250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   2063880000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  56004995750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  61812727000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp              308841                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        516717                       # Transaction distribution (Count)
system.membus.transDist::WritebackClean          8669                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict            294611                       # Transaction distribution (Count)
system.membus.transDist::UpgradeReq                 8                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq             512445                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp            512445                       # Transaction distribution (Count)
system.membus.transDist::ReadCleanReq            8935                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq         299907                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache.mem_side_port::system.mem_ctrls.port        26528                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.icache.mem_side_port::total        26528                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache.mem_side_port::system.mem_ctrls.port      2436040                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache.mem_side_port::total      2436040                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 2462568                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache.mem_side_port::system.mem_ctrls.port      1125952                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.icache.mem_side_port::total      1125952                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache.mem_side_port::system.mem_ctrls.port     85060416                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache.mem_side_port::total     85060416                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 86186368                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                               10                       # Total snoops (Count)
system.membus.snoopTraffic                        640                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             821295                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000263                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.016215                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   821079     99.97%     99.97% # Request fanout histogram (Count)
system.membus.snoopFanout::1                      216      0.03%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::3                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::4                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               821295                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  61812727000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy          3893734000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy           45464499                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy         4378324000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        1641292                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests       820005                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests          209                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.voltage_domain.voltage                       1                       # Voltage in Volts (Volt)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
