
---------- Begin Simulation Statistics ----------
simSeconds                                   0.137033                       # Number of seconds simulated (Second)
simTicks                                 137032939500                       # Number of ticks simulated (Tick)
finalTick                                137032939500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1625.77                       # Real time elapsed on the host (Second)
hostTickRate                                 84287916                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     677200                       # Number of bytes of host memory used (Byte)
simInsts                                    257561370                       # Number of instructions simulated (Count)
simOps                                      447867332                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   158424                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     275480                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        274065880                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.064080                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.939779                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       520978232                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   338666                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      504112572                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 301963                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             73449518                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          90602571                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                4544                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           273934658                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.840266                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.360912                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.bytesWritten::total     66009664                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu.inst         2231                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu.data      1388899                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total         1391130                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks      1031401                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total        1031401                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu.inst        1041968                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu.data      648672767                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total         649714735                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu.inst      1041968                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total       1041968                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks    481706546                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total        481706546                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks    481706546                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.inst       1041968                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu.data     648672767                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total       1131421281                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts              1385854                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts             1032326                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0        86800                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1        86073                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2        86346                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3        86057                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4        85939                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5        85731                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6        87232                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7        89659                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8        86125                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9        85393                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10        85820                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11        87095                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12        86151                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13        85898                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14        87030                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15        88505                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0        65163                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1        64487                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2        64671                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3        64121                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4        64414                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5        64218                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6        65093                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7        64892                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8        64479                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9        63918                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10        64318                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11        64287                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12        64517                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13        64195                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14        65152                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15        64401                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat             23092846000                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat            6929270000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat        49077608500                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                16663.26                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           35413.26                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits              901056                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits             619859                       # Number of row buffer hits during writes (Count)
system.mem_ctrls.dram.readRowHitRate            65.02                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls.dram.writeRowHitRate           60.04                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls.dram.bytesPerActivate::samples       897262                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::mean   172.482419                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::gmean   105.726460                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::stdev   235.128965                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::0-127       611461     68.15%     68.15% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::128-255       109954     12.25%     80.40% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::256-383        64544      7.19%     87.60% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::384-511        26698      2.98%     90.57% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::512-639        19976      2.23%     92.80% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::640-767        11888      1.32%     94.12% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::768-895         8359      0.93%     95.05% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::896-1023         6592      0.73%     95.79% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::1024-1151        37790      4.21%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::total       897262                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesRead              88694656                       # Total bytes read (Byte)
system.mem_ctrls.dram.bytesWritten           66068864                       # Total bytes written (Byte)
system.mem_ctrls.dram.avgRdBW              647.250627                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.avgWrBW              482.138559                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrls.dram.busUtil                    8.82                       # Data bus utilization in percentage (Ratio)
system.mem_ctrls.dram.busUtilRead                5.06                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrls.dram.busUtilWrite               3.77                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrls.dram.pageHitRate               62.90                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED 137032939500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.dram.rank0.actEnergy      3214992060                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preEnergy      1708805010                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.readEnergy     4953996180                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.writeEnergy    2699047980                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.refreshEnergy 10817049360.000002                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actBackEnergy  56074317720                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preBackEnergy   5400170880                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.totalEnergy   84868379190                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.averagePower   619.328313                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE  13505062500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::REF   4575740000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT 118952137000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.actEnergy      3191480040                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preEnergy      1696304280                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.readEnergy     4941001380                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.writeEnergy    2689693740                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 10817049360.000002                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy  55777939950                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy   5649752160                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy   84763220910                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   618.560918                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE  14157071250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   4575740000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT 118300128250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED 137032939500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp              359012                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty       1031401                       # Transaction distribution (Count)
system.membus.transDist::WritebackClean          1978                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict            356474                       # Transaction distribution (Count)
system.membus.transDist::UpgradeReq                 6                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq            1032127                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp           1032127                       # Transaction distribution (Count)
system.membus.transDist::ReadCleanReq            2240                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq         356772                       # Transaction distribution (Count)
system.membus.pktCount_system.cpu.icache.mem_side_port::system.mem_ctrls.port         6449                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.icache.mem_side_port::total         6449                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache.mem_side_port::system.mem_ctrls.port      4165679                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.cpu.dcache.mem_side_port::total      4165679                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                 4172128                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.cpu.icache.mem_side_port::system.mem_ctrls.port       269376                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.icache.mem_side_port::total       269376                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache.mem_side_port::system.mem_ctrls.port    154899200                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.cpu.dcache.mem_side_port::total    154899200                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                155168576                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                9                       # Total snoops (Count)
system.membus.snoopTraffic                        576                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples            1391145                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean              0.000214                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev             0.014634                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                  1390847     99.98%     99.98% # Request fanout histogram (Count)
system.membus.snoopFanout::1                      298      0.02%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::3                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::4                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.membus.snoopFanout::total              1391145                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 137032939500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy          7163341498                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.1                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy           11857750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.respLayer2.occupancy         7465629500                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer2.utilization              0.1                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests        2780998                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests      1389854                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests          297                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.voltage_domain.voltage                       1                       # Voltage in Volts (Volt)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
